wt35_1.1st	wt35_2.1st	wt35_3.1st	wt35_1.3st	wt35_2.3st	wt35_3.3st	wt35_4.3st	Mut218_1.3st	Mut218_2.3st	Mut218_3.3st
YOR261C	10.0088701907578	10.060895218556	10.0022037783142	9.91294522740712	9.99253044384638	9.84751012722023	10.0123649152859	10.0278937879829	9.98694957960197	10.0465842776311
YOR262W	9.184682913088	9.21399369797675	9.30319427950952	8.97303285513031	8.96302727419282	8.97052555340224	9.12620263963281	8.78535680862322	8.79244229953999	8.71338019798791
YOR263C	1.66331351559653	1.57100341981013	1.61107299455718	1.29033500549746	1.46309439415482	1.36277699035441	1.38629747677201	1.64706195881145	1.37272628268412	1.6211784151359
YOR264W	8.79505915270253	8.82815315350495	8.74953259057495	8.67092749246719	8.7125524714648	8.6113815366546	8.42964605456458	8.752874737605	8.83173965029621	8.94041988521735
YOR265W	7.22892765774208	7.2073969042262	7.36401257239031	7.16713937730301	7.17299620184545	7.19219414497341	7.36490742209135	7.26136430170301	7.04527582256968	7.31526163445951
YOR266W	7.1374493017375	6.98441168931383	7.01985658733319	7.01345751470401	6.99841050528299	6.9534696495461	7.01002297723809	7.1704901989373	7.12463901652165	7.07623526442445
YOR267C	9.67405983469425	9.72902658256464	9.61132640529541	9.70387405409942	9.63946597005619	9.65523016121781	9.59446991047749	9.81918688696298	9.83030989486578	9.99650221685772
YOR268C	3.76863479238857	3.43753912670453	3.80386922588323	3.46417557180335	3.44719647223108	3.80258568424103	3.35213120288736	3.79915542355793	3.70407475711245	3.91510117161905
YOR269W	6.7727422760872	6.736651102249	6.91587107761903	6.74510984413517	6.64734052343151	6.70370395486934	6.57367776816387	6.7503988559116	6.56875770386671	6.7513273857857
YOR270C	10.8994379755852	10.8714657568735	10.8179865112819	10.8715052241851	10.8231996219702	10.7613303641715	10.7645521589391	10.8128697015294	10.8157076016671	10.7286316000739
YOR271C	9.71080305904835	9.68139871743415	9.80929581937384	9.20031596421839	9.39025962578012	9.2049089160773	9.35859936957392	9.39392789547208	9.43214502242102	9.30787509762614
YOR272W	8.09944104556632	8.1657106913367	8.29526322339339	8.26811692800173	8.38701217236372	8.24321695295855	8.31083708809709	8.40578852818451	8.46185895172951	8.1559974907565
YOR273C	10.2715550512484	10.3079665854998	10.2524707693444	10.5869825083562	10.3867204960334	10.4546859616623	10.3096173228443	10.016485373787	9.96219241223332	10.0492191927538
YOR274W	8.11818040728492	8.19771647422975	8.28404519985463	8.34785616036848	8.38964521394752	8.27906254459997	8.54970346644066	8.58688673495981	8.61334571240243	8.5156313468099
YOR275C	8.85994991363566	8.77092535436125	8.77807119277813	8.84175384547099	8.68516528402384	8.90320490857206	8.83809605264663	8.79858257786009	8.81441766789189	8.84578272143469
YOR276W	6.02879972959184	6.13979670718466	5.86768834423773	5.98650501223249	6.29920199924932	6.23275155433794	6.23091282209887	6.38636028178144	6.45008945533981	6.41057696139285
YOR277C	0	0	0	0	0	0	0	0	0	0
YOR278W	7.33348185895692	7.24912542066616	7.30686572956593	7.46011762545943	7.39465537213793	7.26405500488295	7.29553440215013	7.23587696290236	7.24255110119092	7.22571297416465
YOR279C	7.36636546199579	7.4528590623113	7.68467096896023	7.56560588763363	7.56263038445908	7.61993249018188	7.66421286340168	7.59583580872126	7.59826166893556	7.53090085056764
YOR280C	7.74249443877854	7.68749369918858	7.70193359900315	7.79660725450544	7.7857381915835	7.76364690307645	7.82960209527149	7.86463165529045	7.92795108273897	7.8877861499185
YOR281C	8.27281483039311	8.3287838460262	8.41327123262424	8.50139695564591	8.54778928137639	8.60287718896958	8.73728219585148	8.67388325440136	8.64662397670419	8.60841421192287
YOR282W	0.0130799125120047	0.220321774547403	0.0186193966092012	0.251682199576462	0.101941494610499	0.00306138892038749	0.0142379675157712	0.0922476902472921	0.176314000897544	0.0820331058578354
YOR283W	9.35817013630997	9.35250904900719	9.44809443051503	9.42368988213931	9.57049172167746	9.47796628381708	9.58174588926187	9.42605138961108	9.46595005757448	9.37154293005849
YOR284W	6.88791061484237	6.78006654379527	6.89633434922475	7.01107732873685	7.14050567898107	7.02875726377254	7.14667153431743	7.03636558720734	7.01924417879315	7.08040094512613
YOR285W	10.218405656919	10.1552882942906	10.0516672912616	10.4992781095703	10.3223854543888	10.3500041684813	10.3460102968692	10.4220004178704	10.2949174519931	10.308220245708
YOR286W	8.22910906147165	8.23838321795887	8.28853489820434	8.28707893889369	8.44471389137043	8.31294887105314	8.5180019071188	8.48296699955142	8.50459630532767	8.3371769969915
YOR287C	6.2364297226417	6.23752684201736	6.51963632558085	6.2677659444806	6.41885653708497	6.55283422432558	6.56106872213778	6.60793907854292	6.62261294410026	6.54120144596221
YOR288C	7.88171453719265	7.94401346233834	7.86406039680071	7.75202801759568	7.9140521398929	7.96461379118953	8.01108097727225	8.03100967585984	8.1757926318957	8.28251223893991
YOR289W	9.15559205318198	9.16167443510341	9.07167866365957	9.52660858525996	9.52870844741038	9.47723803078623	9.56060467909666	9.14867349860881	9.21255963142103	9.24084715657677
YOR290C	9.68127840195245	9.70497603317067	9.77439203985	9.6780093630365	9.71172601341108	9.68419265320486	9.72799183545066	9.62820954654289	9.62364318728825	9.73248078592778
YOR291W	8.41432106639111	8.54220143914549	8.42408674622608	8.62334592834167	8.43703461791439	8.5265154100696	8.46191109610889	8.39104673838492	8.40145870913246	8.40421947584076
YOR292C	8.09959910018376	7.99357881532918	7.90136138547104	8.27246604622646	8.00439703208378	8.15299281608612	7.90103537347411	8.06483568461319	8.07943092074198	8.19971645736866
YOR293W	9.72088518707415	9.81419191762597	9.98154555277461	9.90329084731954	9.9920425665007	9.92825243416621	10.0592817694348	10.0044077291509	10.0296172501531	9.93734691738267
YOR293C-A	0.15766822657856	0.121779384514728	0.416058313560837	0.146291226671171	0.574517748842723	0.146813828487451	0.326958436678917	0.151668071170352	0.235648653703899	0.224263634053314
YOR294W	7.40990847642667	7.4216941684355	7.71294545368553	7.73122375272894	7.6475132112394	7.5297598798563	7.72620193077215	7.84454080586653	7.78417286688301	7.55893857219992
YOR295W	7.08407589103392	7.18003707945562	7.26843242776104	7.29220466382638	7.3925940019737	7.31889016435277	7.4228276738954	7.23794488535561	7.19156141722236	7.27187593056586
YOR296W	8.1598449908443	8.12900754691655	8.12378222609719	7.94398147701484	7.90619233153719	7.98002282272738	8.01093330272232	7.76020263140858	7.73608789963366	7.76519565413487
YOR297C	6.38741301655788	6.46740244792902	6.36002390880103	6.31315332703354	6.211115014258	6.39616396759155	6.26177641712026	6.47981634561752	6.3680932553259	6.38210300041559
YOR298W	8.00841952875345	8.01618443948677	7.82838956457834	7.4387992995979	6.97513879523449	7.15779502495771	7.01400429704042	6.58396853166958	6.48830531646522	6.57982191236918
YOR298C-A	10.7296467224697	10.684249191594	10.5469277242232	10.7572347222484	10.7388356506769	10.8276298743563	10.6848784945372	10.9370429406067	10.979431455654	11.2020830464479
YOR299W	9.17966922702445	9.15106084947398	9.20740461981248	9.23203246642728	9.26260640075002	9.1720771961756	9.106463566186	9.28051036588805	9.35326589203055	9.3955781493506
YOR300W	3.30053157113677	3.32542020341477	3.28591480244085	3.40195372232367	3.31640403236519	3.50982092487481	3.08155179355686	3.50111547050214	3.10194406938017	3.23066032958205
YOR301W	7.19126987023751	7.17417735719321	7.20971702675775	7.14078471213652	7.20293550834857	7.17071306278163	7.02775035103376	7.43288969931221	7.33602065959345	7.4320637776327
YOR302W	6.60045709545969	6.64778256473692	6.47527284701417	6.29851442371839	6.47102179640093	6.52028114652749	6.26283968625884	6.70905879601073	6.70580214221782	6.76558819706657
YOR303W	11.8719758775744	11.727366585488	11.7180191511183	11.8751868637952	11.6702964718042	11.7335334489743	11.5424693054826	11.5042262372814	11.5045580171259	11.416462984629
YOR304W	8.91658714361701	9.06897634522813	9.08886080984785	8.87755659121046	8.83329960792769	8.9562594581982	8.93871020630723	8.87745301294066	8.9224385700899	9.00465040902761
YOR304C-A	6.0307126852408	5.93689141410944	6.18335717239062	5.79818065292157	6.05633485740476	5.89559564294456	6.08866054714272	6.05246618670644	5.89868422897977	6.0766612224586
YOR305W	7.4338267935259	7.41882142261429	7.46293921597574	7.39786303080913	7.46500899222872	7.31379729146838	7.49098457123177	7.39943106897085	7.40950012712436	7.43626975946438
YOR306C	10.0238791254679	9.98107702349644	10.0476815555811	9.9808806562817	9.87881210853274	9.96491710782461	9.79977325088016	10.1998575381612	10.1825504373691	10.0674702444618
YOR307C	8.64380889259196	8.66189514455851	8.60791971004311	8.73674508815318	8.5832826939211	8.68976623483043	8.53103910771252	8.48386710274893	8.5564125514776	8.45294791635345
YOR308C	7.61025296254859	7.5203887820162	7.50127146136693	7.64151672177913	7.49646704959213	7.58997569808621	7.59910404895331	7.58375351810586	7.53772404482708	7.585121135091
YOR309C	6.02770806842174	6.13985837058725	6.21095437983512	6.2846500955931	6.37281173269707	6.37994023820191	6.48746541098398	6.13406431256523	6.15404427203033	6.28991508243219
YOR310C	9.84275852060689	9.9936084465907	10.313261554287	10.0953680203946	10.256776094632	10.2206908009468	10.4293096642317	10.1591109235137	10.3520580169135	10.0980777148954
YOR311C	8.99159408194847	9.04326516730882	8.96169998591264	8.92602754929247	8.76663734613551	8.87057613146772	8.75029811855282	8.70189616206579	8.85862121082998	8.70313583664504
YOR312C	10.3938823606713	10.4658344091786	10.5904889190239	10.5070717000659	10.5668961713931	10.498612775648	10.5853111679376	10.5696623546189	10.5581446236051	10.5157791077342
YOR313C	4.73777065701159	4.19887383733864	4.6012965980271	4.68277623475986	4.34837833290345	4.49922326898459	4.76684274997581	4.593660298593	4.83141655531122	4.65554979207182
YOR314W	0.154161415388698	0.118385874700346	0.160157335166261	0.225773609570419	0.408758302908412	0.308289425169743	0.239926765558843	0.231792320745852	0.314741700820499	0.30208677808463
YOR314W-A	0.151919775566984	0.028508172797124	-0.0986540905864224	-0.0287285648597755	-0.0144089955008891	-0.113210480602663	-0.102749021830254	-0.0234902999871927	-0.023182968999779	-0.033076449915696
YOR315W	6.57370103661301	6.50889214751876	6.3299096381378	6.27066009628551	6.3370782513265	6.38118564692714	6.38166601004726	6.66303572223936	6.62412201102098	6.41067392068214
YOR316C	9.28336794987612	9.2266258869175	9.1244552201098	8.73300997235241	8.63740788486032	8.61715792812532	8.57717214840206	8.67837296668027	8.60605387233795	8.67490510307884
YOR316C-A	2.53732088990895	2.09980204502167	2.15266629060973	2.58981005909815	2.32783788338635	2.1067755279387	2.37828169074223	2.2965699925466	2.12045780815614	2.26525931371428
YOR317W	11.6139684113753	11.5400544421151	11.3586498293926	11.5251731710803	11.4382589280392	11.5057002888904	11.3157867724232	11.354029070435	11.3913303106507	11.5232319587162
YOR318C	4.63772040980449	4.58539054137134	4.35846592114607	4.583747594821	4.57151506696902	4.48198426991064	4.35820186513147	4.26452712288062	4.37085771644126	4.40957171289241
YOR319W	7.48529238390843	7.36270019933519	7.43786160606528	7.3577193541546	7.26402399699557	7.48686667646983	7.44450190670411	7.51017631171512	7.49866051205583	7.46400015771693
YOR320C	8.57638134204455	8.57752061237406	8.58074110207954	8.46685897884379	8.51405646286395	8.51440525157848	8.65862534633676	8.41707495956939	8.43914534397535	8.40902440896748
YOR321W	8.29325423241889	8.28650270605714	8.38167148007164	8.3442231008351	8.37456808970306	8.31869365003476	8.40658489329529	8.35679599509744	8.44225672715174	8.40118458562966
YOR322C	8.90694832369689	8.89445807946471	9.00029889258272	8.76967356949471	8.77969340150388	8.71842711063163	8.64999387531799	8.71927863149178	8.68363749954219	8.79046160886146
YOR323C	11.6793608010555	11.6810295897121	11.7345680766889	11.5932843952399	11.7557765898653	11.5921692190005	11.7052774831529	11.3030722105134	11.3484019850894	11.2229290472998
YOR324C	7.99422786869023	7.98006813545925	7.95964177401438	7.99445712388831	7.81215196308665	7.85905350599562	7.84388040864843	7.79476975289174	7.73486605482248	7.78094115204273
YOR325W	-2.16337061934745	-2.18076638837483	-2.06937257812769	-2.16942655128758	-2.16147303862118	-2.16916116403315	-2.16266290567723	-2.16663963173148	-2.16647200488497	-2.17164559881919
YOR326W	10.6642763954782	10.7657885536046	10.7910452907274	10.6932125805086	10.7223688551705	10.7288698067076	10.8309518297248	10.665682615116	10.59889835721	10.6746431928278
YOR327C	8.13713603898155	8.13732386488851	8.1224799807466	8.31203382936829	8.236600826083	8.22878142472034	8.28476090361977	8.24200036624943	8.33708125129499	8.22923221952655
YOR328W	8.57993744622503	8.63986538676782	8.49898277687016	8.54548955490744	8.53761173318135	8.51666019988915	8.38527587654844	8.58066175708813	8.6450013016591	8.80028545270277
YOR329C	8.8641690223146	8.77874539631735	8.79519166542767	8.78007183292626	8.68182286983969	8.63107094107069	8.69261777332049	8.86598138777841	8.85888171631133	8.73523933018692
YOR329W-A	2.26570716794886	2.09082144647613	2.0446362186401	2.16867640328668	1.77107631488524	1.80692507643138	1.83478766008312	1.88317044073347	2.0100162943073	2.20852239774699
YOR330C	8.71071180646895	8.74937747947945	8.81915540415864	8.59207832463527	8.5665334312363	8.49586098772735	8.54979084439807	8.51569873965643	8.56755161350499	8.64808485085374
YOR331C	-1.60439914803422	-1.53126343970863	-1.60093258416744	-1.61045507997436	-1.60250156730795	-1.61018969271992	-1.51315995701103	-1.51713668306528	-1.60750053357174	-1.61267412750596
YOR332W	9.24919188327161	9.15199709230527	9.15629503183726	9.59730973722407	9.59598557318804	9.43521890955292	9.60047002784436	9.32302967786445	9.25656470953223	9.15322355112843
YOR333C	-1.60439914803422	-1.44073196235566	-1.60093258416744	-1.61045507997436	-1.60250156730796	-1.61018969271992	-1.60369143436401	-1.60766816041825	-1.51696905621876	-1.61267412750596
YOR334W	6.26639096298682	6.31400555119728	6.27182171314821	6.16666266519305	6.16764068270542	6.2485753983964	6.19805972049821	6.00395023407613	6.05517238755733	6.07935629648634
YOR335C	10.5473398029613	10.494614149975	10.4930413475087	10.3313507359359	10.3117568739315	10.3000385018237	10.3515060375609	10.3528264658494	10.3100776925563	10.3074852218337
YOR335W-A	0	0	0	0	0	0	0	0	0	0
YOR336W	8.8657666598926	8.84319813931963	8.80929777741978	8.73266432159828	8.76584931754311	8.78387695870709	8.71258509238714	8.63899772756482	8.56045783706134	8.60153924801817
YOR337W	8.94250389014306	8.92906333652493	8.94751962051213	8.967214502971	8.81707272278188	8.8187747715543	8.57624585368094	8.71617081471507	8.80973560272534	8.82623625903343
YOR338W	8.13451671414722	8.19373910591245	8.04045229237242	8.0992659032852	8.10766550120865	8.33418178575948	8.12134340634685	8.79445089535363	8.83530403023344	8.94017266035504
YOR339C	5.51839297197243	5.24185833502514	5.2324109559736	5.23714543863101	5.2625256311841	5.12037161869077	5.14744511184321	5.01297092582748	5.20007175532249	5.10645553375561
YOR340C	7.73514132128467	7.9363613358704	8.14076526142765	7.94363257080745	8.00503163249945	8.02762189020644	8.06039944855857	7.90873263789919	8.04616215240896	7.84242410660295
YOR341W	9.38525082741861	9.60731694979789	9.82301805197623	9.682146434169	9.79100400602266	9.84189335394866	9.89704505103544	9.71933674710677	9.88754696034758	9.65816735912257
YOR342C	7.88388074927789	7.99588022700285	7.83636650196387	8.04506026676112	7.88923885818691	7.87058998782404	7.76540160403675	7.95438527638506	7.98506684206502	7.92913660064454
YOR343C	3.98549024575802	4.2638180804217	4.23146838025746	4.38743060805531	4.00327909465148	4.02017436173488	3.8567565657271	4.10268250866926	3.98739941324464	4.2022482031842
YOR344C	8.25206409255841	8.29751686130459	8.32312811671425	8.70618096751733	8.70748292022055	8.6424544921677	8.69816631817338	8.90746487666065	8.79582622655541	8.88883310877068
YOR345C	1.78042841512199	1.43638162125273	1.59131714156944	1.811159319842	1.58516147368305	1.99188973966456	1.50961811075972	1.63205941979256	1.56482543613182	1.47498643893038
YOR346W	8.69531758611877	8.62440441361811	8.60802560204727	8.72921047823584	8.55975574559618	8.64425930607753	8.63590615814603	8.5165917544141	8.34491701342422	8.37472121359787
YOR347C	8.07480281261576	8.10863970293643	8.13026338540346	8.08344435325908	8.09759015827459	8.01184711901908	7.97548893271366	8.42583384947118	8.51583007374343	8.7881816410558
YOR348C	8.30290067192091	8.32409954767528	8.10220093578361	9.2223709792484	8.55279582676508	8.69595442506272	8.22473010159522	8.06567851315643	7.88145053823532	7.95589927306151
YOR349W	7.62915871648755	7.69667371035555	7.6673657256717	7.84362142680789	7.6774269060193	7.69223726447529	7.64627041030911	7.5408888185426	7.62365029480027	7.56817322135207
YOR350C	7.41963788976131	7.52935335282053	7.42403150639638	7.42607840585136	7.41754540288597	7.64634132404191	7.61836964220184	7.79684962092805	7.76302420308727	7.97504132101547
YOR351C	4.46220232149706	4.37364273282189	4.47579841888709	4.41800538299554	4.35322991707864	4.44367256896131	4.47012296087393	4.35224848394309	4.40357239201485	4.61804102493812
YOR352W	7.19644663139821	7.1890200384208	7.17055689439183	7.2397122605112	7.14897845207757	7.13439097807168	7.1276342095509	7.2721092939125	7.18054430977491	7.32913307313071
YOR353C	9.15192085201219	9.25769131729531	9.25257861906695	9.26258501737616	9.20955808057619	9.23752553832459	9.20894955897366	9.33032506248756	9.27263699131766	9.32181325996111
YOR354C	8.60500515551632	8.70427196523961	8.72841599078023	8.70982153187405	8.71676230026274	8.78658865066054	8.92052706996952	8.83975472523499	8.73216976301587	8.75286975839609
YOR355W	8.40089649065783	8.45574340287578	8.43212732831942	8.36001573496928	8.2751821933022	8.32665996919853	8.31858286556766	8.50511629153184	8.43323939049705	8.45401187581421
YOR356W	9.09078101533802	9.02123794066914	9.00607810905378	9.03001628916035	9.08014538199097	9.01917689104229	9.14443852261094	9.03405052425502	9.08766295072079	9.07832479102877
YOR357C	7.8955568958655	7.84075846660846	7.78480771847478	7.90275644105397	7.94351425311549	7.87505814895281	7.86623233080844	7.96643356272366	8.04023407548429	7.92784818927867
YOR358W	7.55667755935473	7.4118874607801	7.54209394520448	7.60403934741198	7.64859024002664	7.52184523115659	7.61689911567467	7.49890153692222	7.31051795586715	7.36418466065195
YOR359W	6.93403531111977	7.01080548190798	6.93866911278362	6.70195632008765	6.67595258255739	6.78147516201835	6.75812951745638	6.90859734636365	6.96196850139176	6.95255856405181
YOR360C	8.16591035840918	8.22390980972826	8.03652562886848	8.08776196359235	8.06421790393947	8.23003836713129	8.01009750176395	8.42819158221755	8.46433044758586	8.61753789359422
YOR361C	10.4941996488779	10.6057238315436	10.691911697516	10.5492950691179	10.6597985727534	10.6682578952081	10.8071809443793	10.6481107235857	10.7166737401845	10.6011293992217
YOR362C	10.0890841082102	10.1249427418634	10.1475310294921	10.1569954388584	10.3090412711704	10.1829262043106	10.3330079274524	10.2041301841341	10.105496271833	10.140723602335
YOR363C	9.48681101186849	9.51396520353925	9.40628399020305	9.3038612248721	9.1197124322538	9.19992832753596	9.03656505871361	8.90182777276958	8.89141173273825	9.02946240886491
YOR364W	1.01231721200759	0.882308635957827	0.943823495436268	1.14080523848393	1.01789155898695	0.994403189833659	0.936648875344908	1.43273540594474	1.15205376062809	1.34008542613298
YOR365C	6.88417701661354	6.71687348027112	6.64644435360833	6.77261458431179	6.50946427572756	6.4118701425787	6.39093961979241	6.12589806389444	6.14742830794269	6.03271639842265
YOR366W	0.414805137344974	0.444726468498069	0.339289772655982	0.479806197419451	0.336121812659944	0.319391149738698	0.24981929664275	0.242191319696539	0.407332969135395	0.231866048625655
YOR367W	8.24972263541793	8.14618602855991	8.11238078440413	8.25539961641142	8.15027505306883	8.24536157991643	8.29151568190387	8.12789369132781	8.18858213036448	8.12610713593478
YOR368W	6.99276798599597	6.86867116354604	6.85807947300176	6.95956389609224	6.70326596869711	6.83218700596128	6.89324073271494	6.89902062266226	6.85782222461168	7.06166809532274
YOR369C	11.3853068208799	11.4293119805886	11.5850784593206	11.5814042604687	11.8044576688252	11.6461604733289	11.7303206323219	11.6112989303455	11.7100199322945	11.5889250956607
YOR370C	10.2059931806013	10.2588466332428	10.3747163568743	10.1584121427406	10.1437749669893	10.1591613362272	10.0815783192762	9.85741542825774	9.89994032847511	9.85049927064974
YOR371C	9.61936454118283	9.79077359405947	9.84827579991505	9.62293779356351	9.65537555552183	9.67536559114552	9.47032567954477	9.24038574846472	9.22621903648982	9.25882176359375
YOR372C	6.38395881931856	6.36848335964235	6.42109640685188	6.15424888319636	6.35761771607429	6.41409036065882	6.21313327056149	6.64407352160172	6.62855888008678	7.09142203085378
YOR373W	7.39373528360961	7.34832368983074	7.19509182366984	7.52081348200118	7.46522412700838	7.38367058767599	7.26369556923306	7.26005231493551	7.36151571939354	7.38338118416827
YOR374W	12.0891571618233	12.1569122607455	11.9456118541991	11.9582671358675	12.0328624775815	11.9398438950206	11.8796071734468	12.1117873858551	12.2334189733863	12.277637072321
YOR375C	11.0927737384973	11.1108956089541	11.0098436713643	10.7177267038027	11.0030794779337	10.7972311928484	11.2030956481794	11.0129963161825	11.1195571922298	10.9590514729865
YOR376W	3.87130044341022	3.75789951750546	3.59386166432307	3.99627688157691	3.37450242196637	3.77714418481955	3.64419359905142	3.294462252959	3.49847864778579	3.30058881630073
YOR376W-A	5.64830948542754	5.57214362238992	5.61470625495732	5.5819504547208	5.5811945501676	5.56150366888598	5.53878832088707	5.6533609917131	5.54538769313582	5.81871616407023
YOR377W	8.97198093221739	8.95897709433234	8.835974757452	8.87619970037399	8.62425037132881	8.78391574055693	8.66559376842219	8.43826715528002	8.41678440800893	8.53304036671685
YOR378W	5.80305697671676	5.74231678929259	5.59195128982855	5.49609890356728	5.57359710742785	5.62469988539294	5.51614334020081	5.99425339577031	5.92401252114836	6.08588404626736
YOR379C	0	0	0	0	0	0	0	0	0	0
YOR380W	8.01962956064243	8.08018135633503	8.11630953142363	8.04183157256946	8.03665620925693	8.03884615702423	7.92209322245263	7.81316914319141	7.87242322284651	7.82790045544083
YOR381W	6.9259168997384	6.91661521140285	6.98168909224762	6.98261802177298	6.96432271713906	6.90058878377411	6.76188233359735	6.76577400504974	6.70579733281248	6.67076637807417
YOR381W-A	2.80725533596788	2.6142681146863	2.40426532927707	2.46000685549736	2.56616176188115	2.61560663637319	2.61187352516961	2.24973309582653	2.30990580913531	2.49716412319513
YOR382W	6.04734377565144	6.12034565223025	6.14222909187435	6.22100843028408	6.10187243481789	6.00749844288788	6.11713009196312	6.60168930573663	6.43026443920532	6.37346929633688
YOR383C	8.31173749090412	8.16764157233095	8.23053756638438	8.26971691233739	8.08632140364269	8.03971073630236	7.73448811610956	7.91722940695267	7.8270811078755	7.80569852664651
YOR384W	7.31040054376572	7.3545073475029	7.25799552807084	7.0929716338563	6.99637520697823	7.05397875065575	6.98153980802653	7.27077380994648	7.19230919618794	7.52838236624029
YOR385W	7.64539884402858	7.49630308899414	7.57783361275471	7.86942811730536	7.9317016089829	7.91981648939143	7.92881476810184	8.13283535081947	8.1333515008667	8.13434312190259
YOR386W	8.16174559933114	8.15694285722295	7.99714686047899	8.10229202772037	8.16370537095477	8.10368695186428	8.16191147557922	8.1602934080141	8.30451607760684	8.40163596984021
YOR387C	9.65394087344935	9.09281045822121	9.63582256145854	9.6070317364856	9.82371210629622	9.46632665970004	10.1852729861922	9.92057175835703	9.75186514700793	9.68378010741492
YOR388C	4.77427958761876	4.89020315709511	4.8130473628992	4.9923161039652	5.01105122054367	4.93101803122674	4.69399429473204	4.71742520994512	4.80040531667092	4.84942901955349
YOR389W	8.4462577493981	8.38408202890486	8.41300795349398	8.75617383778761	8.64295072657869	8.42976441714124	8.37455794738487	8.40396875593262	8.43396607114876	8.42851491309951
YOR390W	5.96002589356373	5.83203261035213	5.76852275435833	5.79518319139604	5.58184399171075	5.52535712716541	5.51120170620406	5.40685095369081	5.42329746020532	5.32235618598232
YOR391C	7.1394309242228	7.13760996853386	6.77455492567137	7.41736903576337	7.13123636362668	7.20603936960163	6.88022203903636	6.62829703640103	6.49311766544559	6.40781645751524
YOR392W	4.63333338328978	4.75174576191883	4.38921566150075	4.45201725308197	4.29001709832257	4.47689191085035	4.35978188809827	4.26541918144002	4.12629477820616	4.10819542197466
YOR393W	2.23798778378342	1.83750231815487	1.89721820074127	1.65404603017956	1.88913515977326	1.58803074659255	1.54276009857341	1.66632838310446	1.66705641456121	1.57772967936578
YOR394W	-0.707912701854926	-0.818766070521617	-0.704038311739052	-0.626953092797239	-0.705760468064432	-0.804095496573814	-0.707101000949194	-0.80130365189302	-0.801122709964633	-0.806978165171504
YOR394C-A	1.16967777399717	1.23845570403322	1.33002409607516	1.29079421051219	1.17606209801028	1.14922810578831	1.3191022769261	1.0083190247358	1.08454523474061	0.99325020998126
YOR396W	1.40569032280336	1.32933606083605	1.34605001174828	1.44919594342358	1.41318209923587	1.311724601273	1.26251982336783	1.39239627622804	1.32208377469252	1.37108797032234
YOR396C-A	0	0	0	0	0	0	0	0	0	0
YPL283C	2.6518870947554	2.66285247716807	2.56478910897616	2.84677225657889	3.00656750857471	2.50811344633215	2.70889114135761	2.52384842265998	2.46994461855836	2.43938193454356
YPL283W-B	0	0	0	0	0	0	0	0	0	0
YPL283W-A	0	0	0	0	0	0	0	0	0	0
YPL282C	2.97186001331194	2.76594063892664	2.81545380689758	2.91462917889331	2.42735815984677	2.26944145624426	2.30158173030246	2.45412526989872	2.34180680582177	2.25676365283617
YPL281C	5.82957023371886	5.80006312976824	5.54237176055663	5.93724391575017	5.55185943753735	5.75764974921214	5.43488981502194	5.3898014393987	5.33055782167176	5.51680595336381
YPL280W	7.11811660650823	7.10518293100442	6.73430945760424	7.49620278662394	7.11919160675259	7.11935301102486	6.81291183247092	6.53474331346655	6.42257679401987	6.43498615126535
YPL279C	4.63970806394882	4.4053604798187	4.40354472269573	4.46162004354292	4.24934081279119	4.54753203799789	4.17963567464093	4.42723559338905	4.20121430369915	4.15219853999215
YPL278C	7.44272497614556	7.44110876960289	7.44360626273343	7.52668972594723	7.47817926234977	7.53386062733338	7.43698210718804	7.26846329744527	7.22099475102709	7.23649305837102
YPL277C	8.80169365357792	8.98658072491342	9.06174363297818	9.11784319795019	9.21355621362163	8.99216674163536	8.93550496810647	8.50909702377836	8.59157045398745	8.5890296202825
YPL274W	11.944092362653	11.8039483322028	11.8179540672832	11.6087739274898	11.5793045371478	11.574101074748	11.5276333501296	11.8617448273525	11.7387174029403	11.9446251712644
YPL273W	10.9070706405435	10.7775664247578	10.6930122367	10.8022186433076	10.6403761975539	10.6357790677029	10.4626848396051	10.1903450489106	10.1850839432219	10.1271831629436
YPL272C	7.00785084067071	6.89805674059392	6.820648338	6.77498205326063	6.6528160510787	6.5978510914349	6.72445916114996	6.54269975548756	6.47843704364208	6.52039666316059
YPL271W	8.99072134246066	9.0041490296649	9.03635650160256	9.21930691916428	9.18427700814306	9.26745032536255	9.3409753877926	9.49319907440394	9.37602662519171	9.25117621619487
YPL270W	9.97117182257045	9.8992796430055	9.82205105496899	9.80436298541365	9.71890771317796	9.70801275489829	9.62726623381465	9.62029327106873	9.67155840127322	9.78029738915734
YPL269W	7.2660951333827	7.33407450442396	7.1939647877628	6.78387222955958	6.75676094194711	6.99095771451899	6.91968559005962	6.71365025583593	6.77959296462934	6.85831389299274
YPL268W	8.16183029909957	8.17995736002599	8.08542440407359	7.93812742535478	8.00321448583433	8.02039280907897	8.04907934604595	8.11624936884997	8.11161783152654	8.24214225238266
YPL267W	6.67255468635231	6.48776854978952	6.34348526760766	6.6979893718708	6.71163201362924	6.84830459143862	6.90188978747203	6.8956217677292	6.90824191455842	6.96848648727785
YPL266W	8.25991385420985	8.27894723457524	8.47043529396399	8.38895075492134	8.60408949134426	8.50851783611544	8.55847068179505	8.58652310634207	8.64085898105583	8.52772919356878
YPL265W	10.5546827285192	10.4094938450481	10.2859483988156	9.96453997653135	10.0292471282833	10.0170457733092	10.0532005117331	10.2601374236483	10.170760576549	10.1746838328917
