"","Prot","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GET4","GET4",-1.69943067537915,9.32895885313694,-0.839445831890764,0.437193814517209,0.896830820246267,-6.5944730566141
"CYB5","CYB5",-0.319526344483029,10.7524272772966,-0.792527066736434,0.461813114800579,0.907950930005056,-6.59447928625151
"SLN1","SLN1",-0.735939647039007,8.49180673607197,-0.829257758353116,0.442455124545001,0.897190636220231,-6.59473634206193
"RIB3","RIB3",-0.242598704422263,14.2134931605638,-0.779838495987552,0.468641758210078,0.907950930005056,-6.59542891567857
"TKL1","TKL1",0.178759869188848,14.6632199459413,0.786223073843267,0.465196691627023,0.907950930005056,-6.5957997122106
"TRM44","TRM44",-0.184179866112078,8.03029580658697,-0.703596368349633,0.511189950699068,0.918937802847384,-6.59639813113178
"SKP1","SKP1",-0.433352773003838,11.5581900596811,-0.83597487788738,0.438981003560567,0.896830820246267,-6.59749527931037
"VAR1","VAR1",-1.31632180902829,9.1497742833743,-0.834985175001353,0.439491599200565,0.896830820246267,-6.59835527406198
"AIM17","AIM17",1.29292066091547,10.5143269639632,0.834457189766464,0.439764172343135,0.896830820246267,-6.59881374329229
"DID2","DID2",-0.435952413200682,8.39748582838656,-0.796871543339957,0.459491703993015,0.906574577218943,-6.5989817554762
"ERG8","ERG8",-0.269900432030037,11.266062799035,-0.833821155940215,0.440092693261094,0.896830820246267,-6.59936573974593
"OTU1","OTU1",-0.454905397246232,7.84230520889883,-0.831993301007529,0.441037826551885,0.896830820246267,-6.6009502867805
"SFH5","SFH5",-0.416975524224814,8.41457251597071,-0.792103106993134,0.462040107472569,0.907950930005056,-6.60132153665365
"RAT1","RAT1",-0.171692265262353,7.68298310116519,-0.785618684865626,0.465522028902688,0.907950930005056,-6.60139019392454
"ECM1","ECM1",0.29320219715927,7.8131497121903,0.831382092505958,0.441354202895206,0.896830820246267,-6.60147954069981
"ADE12","ADE12",0.186129612046315,13.5271937025941,0.731530097724402,0.495300842025602,0.912705705928484,-6.60150707425648
"HAT1","HAT1",-0.501512002639906,8.64802075992428,-0.792638895829241,0.461753253786287,0.907950930005056,-6.60159670265178
"MSC3","MSC3",-0.288110086403222,7.52853645089191,-0.83106463920615,0.441518591123589,0.896830820246267,-6.60175430997265
"STM1","STM1",-0.732350897555412,14.6884118838106,-0.803992760834859,0.45570499413852,0.903408783272214,-6.60239546932776
"ECM4","ECM4",-0.910098589736754,10.1706759251922,-0.824594153700311,0.444879166903632,0.898288484225515,-6.6026709988716
"GTT1","GTT1",0.253355470206655,10.6485362178412,0.762199666676137,0.478254738874584,0.908626739576918,-6.60293180058738
"YPR063C","YPR063C",-0.390272129939012,8.66299006893521,-0.798531616178184,0.458606914545364,0.905548152409129,-6.60307740570726
"YPL199C","YPL199C",0.211246453422033,8.97997243064886,0.773997306705972,0.471809675126607,0.908305448714345,-6.60395925410392
"SRM1","SRM1",-0.513778618852784,11.5257304573421,-0.768090320582667,0.475028862771221,0.908626739576918,-6.60425418635677
"HSM3","HSM3",0.350420061483643,10.4600797710191,0.744160980268346,0.488229793691046,0.910899860331308,-6.60567438077704
"YSH1","YSH1",-0.227713731081261,8.10327352911435,-0.81900357471379,0.447797995429121,0.898672685127796,-6.6071767183537
"INM1","INM1",-0.321100018212804,7.84544281152897,-0.649529629983898,0.542914251745249,0.922386776874571,-6.60718202545328
"PHO8","PHO8",0.195837490197426,11.9255453516902,0.821069929115061,0.446717509926043,0.898672685127796,-6.60748495847933
"DED1","DED1",-0.159645595061775,11.8705920599383,-0.75720025224623,0.481004746051223,0.908626739576918,-6.60847839919261
"COG6","COG6",0.125663789190116,7.93093029219901,0.64892797249334,0.543274385349159,0.922386776874571,-6.61108543344435
"YNL181W","YNL181W",-1.60984822215522,9.21967898305145,-0.820178387937291,0.447183455172762,0.898672685127796,-6.61112784975922
"YFH7","YFH7",-0.239225326091545,7.87987561178595,-0.819561423384816,0.447506109137391,0.898672685127796,-6.61165622341072
"RPL31A","RPL31A",-1.72368155637288,11.5453929870875,-0.814357025163047,0.450234701721311,0.898949073794601,-6.61197675890581
"YPR010C-A","YPR010C-A",1.18317953768016,9.97303049700141,0.819145882553562,0.447723521530881,0.898672685127796,-6.61201192256825
"LOS1","LOS1",0.39603724754736,7.83201236303389,0.807147123684614,0.454034975249125,0.900816995622067,-6.61221428110022
"RFC3","RFC3",-0.286132748855274,7.42182871188921,-0.782299386856872,0.467311709014089,0.907950930005056,-6.61276897914987
"MSH6","MSH6",0.26849082424214,7.93441156674651,0.811267046131492,0.45186052591956,0.899376239089894,-6.61316748299816
"RPN5","RPN5",-0.131845513686511,11.4622974741569,-0.662319190255541,0.535295530941302,0.922386776874571,-6.61436725174068
"YTM1","YTM1",0.200547563929004,8.39809268835393,0.724998495603608,0.498985191647562,0.914744808894866,-6.61455664191633
"ARB1","ARB1",-0.359295375356803,12.1094923804949,-0.791245384571946,0.462499589126832,0.907950930005056,-6.61509757862585
"CTR86","CTR86",-0.253297059507671,10.8526937399396,-0.7630419649173,0.47779252126665,0.908626739576918,-6.61578111298915
"POM33","POM33",-0.0776126266538141,7.9018830572763,-0.284630748019761,0.786643110551931,0.963664938400309,-6.61604126110328
"DLD1","DLD1",0.183637719100763,11.1301684488267,0.813809672408859,0.450522382550162,0.898949073794601,-6.61656723292453
"HSP82","HSP82",-0.298313394446202,7.86249353926036,-0.662903647764291,0.534949050692524,0.922386776874571,-6.61670496678316
"TOM71","TOM71",-0.526728044023423,7.58013565122203,-0.81304954372766,0.450922119946889,0.898949073794601,-6.61721424313088
"GAS5","GAS5",-0.45766395326659,8.3925543916833,-0.779713097344588,0.468709605937946,0.907950930005056,-6.61880431794436
"ALG9","ALG9",0.232404155677543,11.3920656815942,0.786183748853793,0.465217854921066,0.907950930005056,-6.61880833092937
"TVP23","TVP23",1.32547784839514,10.6357760720908,0.809070670906991,0.453018794220672,0.900167530290843,-6.62059332164274
